K,baseline_id,bridge_certificate_passed,bridge_certificate_status,bridge_delta_cx,bridge_delta_depth,bridge_delta_gates,bridge_delta_ir_bytes,bridge_format,bridge_runtime_s,bridge_serialized_bytes,category,cell_id,certificate_kind,certificate_output_cx,certificate_output_depth,certificate_output_gate_types,certificate_output_gates,certificate_output_h,certificate_output_ir_bytes,certificate_output_ir_encoding,certificate_output_qasm_bytes,certificate_output_rz,certificate_output_serialized_bytes,certificate_runtime_s,compiler_pipeline,compiler_runtime_s,config_mode,config_path,config_sha256,density_realized,hardware,input_certificate_status,log_path,m,memory_cap_bytes,n,native_output_cx,native_output_depth,native_output_gate_types,native_output_gates,native_output_h,native_output_ir_bytes,native_output_rz,output_basis,output_certificate_passed,output_certificate_status,pass_sequence,post_bridge_cx,post_bridge_depth,post_bridge_gate_types,post_bridge_gates,post_bridge_h,post_bridge_ir_bytes,post_bridge_native_cx,post_bridge_native_depth,post_bridge_native_gate_types,post_bridge_native_gates,post_bridge_native_h,post_bridge_native_rz,post_bridge_qasm_bytes,post_bridge_rz,pre_bridge_cx,pre_bridge_depth,pre_bridge_gate_types,pre_bridge_gates,pre_bridge_h,pre_bridge_ir_bytes,pre_bridge_rz,r,representation,representation_id,representation_manifest_path,representation_manifest_sha256,reused_verified,rss_peak_bytes,seed,semantic_capable,serialized_input_bytes,status,status_stage,target_basis,target_id,timeout_s,tool,tool_commit,tool_commit_source,tool_version,total_error_budget,wall_runtime_s,worker_runtime_s
8,authors_phase_table_unified,True,passed,0,0,0,16,direct Qiskit CNOT-Rz parity/phase table,0.00039825006388127804,330,authors-reference,w5-dbf3e8787d8db3fd59ca,pyzx_rewrite_identity_up_to_global_phase_v1,8,9,"[""cx"",""rz""]",12,0,1817,ucc-circuit-dag,237,4,312,0.002402791054919362,authors exact phase-polynomial extraction and CX-Rz-CX lowering,0.0003498339792713523,unified_target_basis,baselines/configs/authors_reference.yaml,0694641e1d8cd28254e5df3c187ad89d374d3e7c01971f207b071c4bb6f7a74c,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-dbf3e8787d8db3fd59ca/cell.log,8,2147483648,9,0,1,"[""phase_gadget""]",4,0,330,4,"[""cx"",""rz"",""h""]",True,passed,"[""extract exact live parity masks"",""fold rational-pi coefficients modulo 2"",""lower two-body phase gadgets to CX-Rz-CX""]",16,15,"[""cx"",""rz""]",24,0,3641,0,1,"[""phase_gadget""]",4,0,4,450,8,16,15,"[""cx"",""rz""]",24,0,3625,8,2,round_robin_flat,rep-dcc15903ef4d191bf68f,data/runs/w4-matched-representation-20260802/representations/rep-dcc15903ef4d191bf68f/representation_manifest.json,b5b27a74aeb0ff53563b6db98cf6f9f1a9bf90b12a506817beb303b1d2652fc5,False,106627072,20260811,True,797,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,authors_exact_phase_table,229eafdb4127ab98b2ad925a9657fa67510a12e7,repository_git_revision,229eafdb4127ab98b2ad925a9657fa67510a12e7,0.0,0.3176383749814704,0.1265857919352129
8,authors_phase_table_unified,True,passed,0,0,0,16,direct Qiskit CNOT-Rz parity/phase table,0.00040499994065612555,330,authors-reference,w5-81cdbae774c1b9d58de6,pyzx_rewrite_identity_up_to_global_phase_v1,8,9,"[""cx"",""rz""]",12,0,1817,ucc-circuit-dag,237,4,312,0.00241637509316206,authors exact phase-polynomial extraction and CX-Rz-CX lowering,0.0003422910813242197,unified_target_basis,baselines/configs/authors_reference.yaml,0694641e1d8cd28254e5df3c187ad89d374d3e7c01971f207b071c4bb6f7a74c,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-81cdbae774c1b9d58de6/cell.log,8,2147483648,9,0,1,"[""phase_gadget""]",4,0,330,4,"[""cx"",""rz"",""h""]",True,passed,"[""extract exact live parity masks"",""fold rational-pi coefficients modulo 2"",""lower two-body phase gadgets to CX-Rz-CX""]",16,15,"[""cx"",""rz""]",24,0,3641,0,1,"[""phase_gadget""]",4,0,4,450,8,16,15,"[""cx"",""rz""]",24,0,3625,8,2,round_robin_flat,rep-8388d3094d8ce9472c2a,data/runs/w4-matched-representation-20260802/representations/rep-8388d3094d8ce9472c2a/representation_manifest.json,49b95c09408507aded5c8cfd598c91de297f56bcd32a5fac890bf2db5d385829,False,106577920,20260812,True,797,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,authors_exact_phase_table,229eafdb4127ab98b2ad925a9657fa67510a12e7,repository_git_revision,229eafdb4127ab98b2ad925a9657fa67510a12e7,0.0,0.30313600006047636,0.12740829202812165
8,pyzx_full_reduce_native,True,passed,0,0,0,-5,OpenQASM2 -> PyZX basic Circuit/ZX graph -> OpenQASM2 certificate bridge,0.10434429196175188,3275,semantic-capable,w5-e6d09fcdc1f19f6bbb5a,pyzx_rewrite_identity_up_to_global_phase_v1,0,21,"[""cz"",""h"",""rz""]",38,20,5137,ucc-circuit-dag,499,4,553,0.0019310000352561474,PyZX full_reduce/extract native,0.002019916079007089,recommended_native,baselines/configs/pyzx_full_reduce.yaml,fe42b19276a44abaaed8f24edd78c9e29f70a4bccd1085886178a6ec682bcae3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-e6d09fcdc1f19f6bbb5a/cell.log,8,2147483648,9,0,21,"[""CZ"",""HAD"",""ZPhase""]",38,20,1903,4,"""native_pyzx""",True,passed,"[""Circuit.from_qasm(...).to_basic_gates()"",""circuit.to_graph()"",""simplify.full_reduce(graph, quiet=True)"",""extract_circuit(graph, quiet=True).to_basic_gates()""]",16,15,"[""cx"",""rz""]",24,0,3620,16,15,"[""CNOT"",""ZPhase""]",24,0,8,459,8,16,15,"[""cx"",""rz""]",24,0,3625,8,2,round_robin_flat,rep-dcc15903ef4d191bf68f,data/runs/w4-matched-representation-20260802/representations/rep-dcc15903ef4d191bf68f/representation_manifest.json,b5b27a74aeb0ff53563b6db98cf6f9f1a9bf90b12a506817beb303b1d2652fc5,False,106561536,20260811,True,797,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pyzx,,installed_distribution_has_no_vcs_commit_metadata,0.10.2,0.0,0.2996674160240218,0.11955162510275841
8,pyzx_full_reduce_native,True,passed,0,0,0,-5,OpenQASM2 -> PyZX basic Circuit/ZX graph -> OpenQASM2 certificate bridge,0.10464579192921519,3275,semantic-capable,w5-e9bdf7a614f6a418ef12,pyzx_rewrite_identity_up_to_global_phase_v1,0,21,"[""cz"",""h"",""rz""]",38,20,5137,ucc-circuit-dag,499,4,553,0.0018973330734297633,PyZX full_reduce/extract native,0.002039167098701,recommended_native,baselines/configs/pyzx_full_reduce.yaml,fe42b19276a44abaaed8f24edd78c9e29f70a4bccd1085886178a6ec682bcae3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-e9bdf7a614f6a418ef12/cell.log,8,2147483648,9,0,21,"[""CZ"",""HAD"",""ZPhase""]",38,20,1903,4,"""native_pyzx""",True,passed,"[""Circuit.from_qasm(...).to_basic_gates()"",""circuit.to_graph()"",""simplify.full_reduce(graph, quiet=True)"",""extract_circuit(graph, quiet=True).to_basic_gates()""]",16,15,"[""cx"",""rz""]",24,0,3620,16,15,"[""CNOT"",""ZPhase""]",24,0,8,459,8,16,15,"[""cx"",""rz""]",24,0,3625,8,2,round_robin_flat,rep-8388d3094d8ce9472c2a,data/runs/w4-matched-representation-20260802/representations/rep-8388d3094d8ce9472c2a/representation_manifest.json,49b95c09408507aded5c8cfd598c91de297f56bcd32a5fac890bf2db5d385829,False,106496000,20260812,True,797,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pyzx,,installed_distribution_has_no_vcs_commit_metadata,0.10.2,0.0,0.29960508400108665,0.11968029197305441
8,pyzx_full_reduce_unified,True,passed,0,0,0,-5,OpenQASM2 -> PyZX basic Circuit/ZX graph -> OpenQASM2 certificate bridge,0.10920633398927748,3275,semantic-capable,w5-7ae2e18c22b4fafb22c3,pyzx_rewrite_identity_up_to_global_phase_v1,14,34,"[""cx"",""h"",""rz""]",66,48,8573,ucc-circuit-dag,705,4,759,0.0024947919882833958,PyZX full_reduce/extract plus unified Qiskit rebase,0.012242458062246442,unified_target_basis,baselines/configs/pyzx_full_reduce.yaml,fe42b19276a44abaaed8f24edd78c9e29f70a4bccd1085886178a6ec682bcae3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-7ae2e18c22b4fafb22c3/cell.log,8,2147483648,9,0,21,"[""CZ"",""HAD"",""ZPhase""]",38,20,1903,4,"[""cx"",""rz"",""h""]",True,passed,"[""Circuit.from_qasm(...).to_basic_gates()"",""circuit.to_graph()"",""simplify.full_reduce(graph, quiet=True)"",""extract_circuit(graph, quiet=True).to_basic_gates()"",""OpenQASM2 -> Qiskit transpile(basis_gates=[cx,rz,h], optimization_level=0)""]",16,15,"[""cx"",""rz""]",24,0,3620,16,15,"[""CNOT"",""ZPhase""]",24,0,8,459,8,16,15,"[""cx"",""rz""]",24,0,3625,8,2,round_robin_flat,rep-dcc15903ef4d191bf68f,data/runs/w4-matched-representation-20260802/representations/rep-dcc15903ef4d191bf68f/representation_manifest.json,b5b27a74aeb0ff53563b6db98cf6f9f1a9bf90b12a506817beb303b1d2652fc5,False,108953600,20260811,True,797,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pyzx,,installed_distribution_has_no_vcs_commit_metadata,0.10.2,0.0,0.3222834171028808,0.13603820803109556
8,pyzx_full_reduce_unified,True,passed,0,0,0,-5,OpenQASM2 -> PyZX basic Circuit/ZX graph -> OpenQASM2 certificate bridge,0.10339370905421674,3275,semantic-capable,w5-409705169875a99c231b,pyzx_rewrite_identity_up_to_global_phase_v1,14,34,"[""cx"",""h"",""rz""]",66,48,8573,ucc-circuit-dag,705,4,759,0.002532124985009432,PyZX full_reduce/extract plus unified Qiskit rebase,0.011618625023402274,unified_target_basis,baselines/configs/pyzx_full_reduce.yaml,fe42b19276a44abaaed8f24edd78c9e29f70a4bccd1085886178a6ec682bcae3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-409705169875a99c231b/cell.log,8,2147483648,9,0,21,"[""CZ"",""HAD"",""ZPhase""]",38,20,1903,4,"[""cx"",""rz"",""h""]",True,passed,"[""Circuit.from_qasm(...).to_basic_gates()"",""circuit.to_graph()"",""simplify.full_reduce(graph, quiet=True)"",""extract_circuit(graph, quiet=True).to_basic_gates()"",""OpenQASM2 -> Qiskit transpile(basis_gates=[cx,rz,h], optimization_level=0)""]",16,15,"[""cx"",""rz""]",24,0,3620,16,15,"[""CNOT"",""ZPhase""]",24,0,8,459,8,16,15,"[""cx"",""rz""]",24,0,3625,8,2,round_robin_flat,rep-8388d3094d8ce9472c2a,data/runs/w4-matched-representation-20260802/representations/rep-8388d3094d8ce9472c2a/representation_manifest.json,49b95c09408507aded5c8cfd598c91de297f56bcd32a5fac890bf2db5d385829,False,108822528,20260812,True,797,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pyzx,,installed_distribution_has_no_vcs_commit_metadata,0.10.2,0.0,0.299137374968268,0.1294758750591427
8,qiskit_opt3_native,True,passed,0,0,0,-3,OpenQASM2 -> Qiskit QuantumCircuit,0.00021329091396182775,450,local,w5-f423b0ad2fdc72d01f92,pyzx_rewrite_identity_up_to_global_phase_v1,14,15,"[""cx"",""rz""]",21,0,3164,ucc-circuit-dag,406,7,462,0.0019349580397829413,Qiskit preset level 3,0.011176917003467679,recommended_native,baselines/configs/qiskit_local.yaml,bd17c0b0b7197a70a5d1e06f2f6e5e25a50cb882fecad8635813f3addf676762,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-f423b0ad2fdc72d01f92/cell.log,8,2147483648,9,14,15,"[""cx"",""rz""]",21,0,469,7,"""native_qiskit""",True,passed,"[""transpile(optimization_level=3, layout_method=trivial, routing_method=none, seed_transpiler=seed)""]",16,15,"[""cx"",""rz""]",24,0,3622,16,15,"[""cx"",""rz""]",24,0,8,450,8,16,15,"[""cx"",""rz""]",24,0,3625,8,2,round_robin_flat,rep-dcc15903ef4d191bf68f,data/runs/w4-matched-representation-20260802/representations/rep-dcc15903ef4d191bf68f/representation_manifest.json,b5b27a74aeb0ff53563b6db98cf6f9f1a9bf90b12a506817beb303b1d2652fc5,False,109821952,20260811,False,797,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,qiskit,,installed_distribution_has_no_vcs_commit_metadata,2.4.0,0.0,0.32299383298959583,0.13309666607528925
8,qiskit_opt3_native,True,passed,0,0,0,-3,OpenQASM2 -> Qiskit QuantumCircuit,0.00023083295673131943,450,local,w5-c16c057013b968308a26,pyzx_rewrite_identity_up_to_global_phase_v1,14,15,"[""cx"",""rz""]",21,0,3164,ucc-circuit-dag,406,7,462,0.001951709040440619,Qiskit preset level 3,0.011660750024020672,recommended_native,baselines/configs/qiskit_local.yaml,bd17c0b0b7197a70a5d1e06f2f6e5e25a50cb882fecad8635813f3addf676762,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-c16c057013b968308a26/cell.log,8,2147483648,9,14,15,"[""cx"",""rz""]",21,0,469,7,"""native_qiskit""",True,passed,"[""transpile(optimization_level=3, layout_method=trivial, routing_method=none, seed_transpiler=seed)""]",16,15,"[""cx"",""rz""]",24,0,3622,16,15,"[""cx"",""rz""]",24,0,8,450,8,16,15,"[""cx"",""rz""]",24,0,3625,8,2,round_robin_flat,rep-8388d3094d8ce9472c2a,data/runs/w4-matched-representation-20260802/representations/rep-8388d3094d8ce9472c2a/representation_manifest.json,49b95c09408507aded5c8cfd598c91de297f56bcd32a5fac890bf2db5d385829,False,109821952,20260812,False,797,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,qiskit,,installed_distribution_has_no_vcs_commit_metadata,2.4.0,0.0,0.31487183400895447,0.13896387501154095
8,qiskit_opt3_unified,True,passed,0,0,0,-3,OpenQASM2 -> Qiskit QuantumCircuit,0.00022266595624387264,450,local,w5-f2965d34e6ec3e2e991f,pyzx_rewrite_identity_up_to_global_phase_v1,14,15,"[""cx"",""rz""]",21,0,3164,ucc-circuit-dag,406,7,462,0.0019320000428706408,Qiskit preset level 3,0.011593707953579724,unified_target_basis,baselines/configs/qiskit_local.yaml,bd17c0b0b7197a70a5d1e06f2f6e5e25a50cb882fecad8635813f3addf676762,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-f2965d34e6ec3e2e991f/cell.log,8,2147483648,9,14,15,"[""cx"",""rz""]",21,0,3162,7,"[""cx"",""rz"",""h""]",True,passed,"[""transpile(basis_gates=[cx,rz,h], optimization_level=3, layout_method=trivial, routing_method=none, seed_transpiler=seed)""]",16,15,"[""cx"",""rz""]",24,0,3622,16,15,"[""cx"",""rz""]",24,0,8,450,8,16,15,"[""cx"",""rz""]",24,0,3625,8,2,round_robin_flat,rep-dcc15903ef4d191bf68f,data/runs/w4-matched-representation-20260802/representations/rep-dcc15903ef4d191bf68f/representation_manifest.json,b5b27a74aeb0ff53563b6db98cf6f9f1a9bf90b12a506817beb303b1d2652fc5,False,109821952,20260811,False,797,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,qiskit,,installed_distribution_has_no_vcs_commit_metadata,2.4.0,0.0,0.32390366692561656,0.13605637499131262
8,qiskit_opt3_unified,True,passed,0,0,0,-3,OpenQASM2 -> Qiskit QuantumCircuit,0.00021175004076212645,450,local,w5-75fd50340a156800e530,pyzx_rewrite_identity_up_to_global_phase_v1,14,15,"[""cx"",""rz""]",21,0,3164,ucc-circuit-dag,406,7,462,0.0019323750166222453,Qiskit preset level 3,0.011713874991983175,unified_target_basis,baselines/configs/qiskit_local.yaml,bd17c0b0b7197a70a5d1e06f2f6e5e25a50cb882fecad8635813f3addf676762,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-75fd50340a156800e530/cell.log,8,2147483648,9,14,15,"[""cx"",""rz""]",21,0,3162,7,"[""cx"",""rz"",""h""]",True,passed,"[""transpile(basis_gates=[cx,rz,h], optimization_level=3, layout_method=trivial, routing_method=none, seed_transpiler=seed)""]",16,15,"[""cx"",""rz""]",24,0,3622,16,15,"[""cx"",""rz""]",24,0,8,450,8,16,15,"[""cx"",""rz""]",24,0,3625,8,2,round_robin_flat,rep-8388d3094d8ce9472c2a,data/runs/w4-matched-representation-20260802/representations/rep-8388d3094d8ce9472c2a/representation_manifest.json,49b95c09408507aded5c8cfd598c91de297f56bcd32a5fac890bf2db5d385829,False,110018560,20260812,False,797,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,qiskit,,installed_distribution_has_no_vcs_commit_metadata,2.4.0,0.0,0.3227773329708725,0.13438145793043077
8,tket_paulisimp_native,True,passed,0,0,0,-3,OpenQASM2 -> TKET Circuit -> OpenQASM2 certificate bridge,0.17524524999316782,1183,semantic-capable,w5-71af26d969a7a5d82c3e,pyzx_rewrite_identity_up_to_global_phase_v1,8,11,"[""cx"",""h"",""rz"",""s"",""v""]",48,9,6086,ucc-circuit-dag,575,4,631,0.0031949999975040555,TKET PauliSimp native,0.0025509169790893793,recommended_native,baselines/configs/tket_paulisimp.yaml,f3fdef370ac335b7cb05703f6ff3affc9d844e61f3ce9658aa6501b3f418fed3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-71af26d969a7a5d82c3e/cell.log,8,2147483648,9,8,11,"[""CX"",""H"",""Rz"",""S"",""V""]",48,9,2009,4,"""native_tket""",True,passed,"[""DecomposeBoxes()"",""RemoveRedundancies()"",""PauliSimp(PauliSynthStrat.Sets, CXConfigType.Snake)"",""RemoveRedundancies()""]",16,15,"[""cx"",""rz""]",24,0,3622,16,15,"[""CX"",""Rz""]",24,0,8,444,8,16,15,"[""cx"",""rz""]",24,0,3625,8,2,round_robin_flat,rep-dcc15903ef4d191bf68f,data/runs/w4-matched-representation-20260802/representations/rep-dcc15903ef4d191bf68f/representation_manifest.json,b5b27a74aeb0ff53563b6db98cf6f9f1a9bf90b12a506817beb303b1d2652fc5,False,154828800,20260811,True,797,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pytket,,installed_distribution_has_no_vcs_commit_metadata,2.16.0,0.0,0.5235316250473261,0.310701375012286
8,tket_paulisimp_native,True,passed,0,0,0,-3,OpenQASM2 -> TKET Circuit -> OpenQASM2 certificate bridge,0.1759141250513494,1183,semantic-capable,w5-d73b3549bc486f56965c,pyzx_rewrite_identity_up_to_global_phase_v1,8,11,"[""cx"",""h"",""rz"",""s"",""v""]",48,9,6086,ucc-circuit-dag,575,4,631,0.003174667013809085,TKET PauliSimp native,0.002491458086296916,recommended_native,baselines/configs/tket_paulisimp.yaml,f3fdef370ac335b7cb05703f6ff3affc9d844e61f3ce9658aa6501b3f418fed3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-d73b3549bc486f56965c/cell.log,8,2147483648,9,8,11,"[""CX"",""H"",""Rz"",""S"",""V""]",48,9,2009,4,"""native_tket""",True,passed,"[""DecomposeBoxes()"",""RemoveRedundancies()"",""PauliSimp(PauliSynthStrat.Sets, CXConfigType.Snake)"",""RemoveRedundancies()""]",16,15,"[""cx"",""rz""]",24,0,3622,16,15,"[""CX"",""Rz""]",24,0,8,444,8,16,15,"[""cx"",""rz""]",24,0,3625,8,2,round_robin_flat,rep-8388d3094d8ce9472c2a,data/runs/w4-matched-representation-20260802/representations/rep-8388d3094d8ce9472c2a/representation_manifest.json,49b95c09408507aded5c8cfd598c91de297f56bcd32a5fac890bf2db5d385829,False,154927104,20260812,True,797,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pytket,,installed_distribution_has_no_vcs_commit_metadata,2.16.0,0.0,0.5442434159340337,0.3097123340703547
8,tket_paulisimp_unified,True,passed,0,0,0,-3,OpenQASM2 -> TKET Circuit -> OpenQASM2 certificate bridge,0.17466241703368723,1183,semantic-capable,w5-9faa35b6f78a2ff3d46c,pyzx_rewrite_identity_up_to_global_phase_v1,8,7,"[""cx"",""rz""]",12,0,1792,ucc-circuit-dag,242,4,298,0.001473667100071907,TKET PauliSimp plus unified AutoRebase,0.0026037920033559203,unified_target_basis,baselines/configs/tket_paulisimp.yaml,f3fdef370ac335b7cb05703f6ff3affc9d844e61f3ce9658aa6501b3f418fed3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-9faa35b6f78a2ff3d46c/cell.log,8,2147483648,9,8,7,"[""CX"",""Rz""]",12,0,605,4,"[""cx"",""rz"",""h""]",True,passed,"[""DecomposeBoxes()"",""RemoveRedundancies()"",""PauliSimp(PauliSynthStrat.Sets, CXConfigType.Snake)"",""RemoveRedundancies()"",""AutoRebase({CX,Rz,H}, allow_swaps=False)"",""RemoveRedundancies()""]",16,15,"[""cx"",""rz""]",24,0,3622,16,15,"[""CX"",""Rz""]",24,0,8,444,8,16,15,"[""cx"",""rz""]",24,0,3625,8,2,round_robin_flat,rep-dcc15903ef4d191bf68f,data/runs/w4-matched-representation-20260802/representations/rep-dcc15903ef4d191bf68f/representation_manifest.json,b5b27a74aeb0ff53563b6db98cf6f9f1a9bf90b12a506817beb303b1d2652fc5,False,154845184,20260811,True,797,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pytket,,installed_distribution_has_no_vcs_commit_metadata,2.16.0,0.0,0.5183523750165477,0.30830945901107043
8,tket_paulisimp_unified,True,passed,0,0,0,-3,OpenQASM2 -> TKET Circuit -> OpenQASM2 certificate bridge,0.17524895898532122,1183,semantic-capable,w5-18c3ca3e8d75bfd9fe7b,pyzx_rewrite_identity_up_to_global_phase_v1,8,7,"[""cx"",""rz""]",12,0,1792,ucc-circuit-dag,242,4,298,0.0015171250561252236,TKET PauliSimp plus unified AutoRebase,0.0025854589184746146,unified_target_basis,baselines/configs/tket_paulisimp.yaml,f3fdef370ac335b7cb05703f6ff3affc9d844e61f3ce9658aa6501b3f418fed3,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-18c3ca3e8d75bfd9fe7b/cell.log,8,2147483648,9,8,7,"[""CX"",""Rz""]",12,0,605,4,"[""cx"",""rz"",""h""]",True,passed,"[""DecomposeBoxes()"",""RemoveRedundancies()"",""PauliSimp(PauliSynthStrat.Sets, CXConfigType.Snake)"",""RemoveRedundancies()"",""AutoRebase({CX,Rz,H}, allow_swaps=False)"",""RemoveRedundancies()""]",16,15,"[""cx"",""rz""]",24,0,3622,16,15,"[""CX"",""Rz""]",24,0,8,444,8,16,15,"[""cx"",""rz""]",24,0,3625,8,2,round_robin_flat,rep-8388d3094d8ce9472c2a,data/runs/w4-matched-representation-20260802/representations/rep-8388d3094d8ce9472c2a/representation_manifest.json,49b95c09408507aded5c8cfd598c91de297f56bcd32a5fac890bf2db5d385829,False,154976256,20260812,True,797,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,pytket,,installed_distribution_has_no_vcs_commit_metadata,2.16.0,0.0,0.5244386250851676,0.3058119579218328
8,authors_phase_table_native,True,passed,0,0,0,14,direct Qiskit CNOT-Rz parity/phase table,0.0003285000566393137,330,authors-reference,w5-cecdd677016d2cef2c5f,pyzx_rewrite_identity_up_to_global_phase_v1,8,9,"[""cx"",""rz""]",12,0,1813,ucc-circuit-dag,237,4,312,0.002427500090561807,authors exact phase-polynomial IR with certificate lowering,0.00030987500213086605,recommended_native,baselines/configs/authors_reference.yaml,0694641e1d8cd28254e5df3c187ad89d374d3e7c01971f207b071c4bb6f7a74c,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-cecdd677016d2cef2c5f/cell.log,8,2147483648,9,0,1,"[""phase_gadget""]",4,0,330,4,"""exact_phase_polynomial_ir""",True,passed,"[""extract exact live parity masks"",""fold rational-pi coefficients modulo 2"",""serialize address-complete phase-polynomial IR"",""lower only for common output certificate""]",8,9,"[""cx"",""rz""]",12,0,1789,0,1,"[""phase_gadget""]",4,0,4,237,4,8,9,"[""cx"",""rz""]",12,0,1775,4,2,semantic_aggregate,rep-456a3e63ae074c6324ea,data/runs/w4-matched-representation-20260802/representations/rep-456a3e63ae074c6324ea/representation_manifest.json,deaa2df3a22b8f6a0f3f3ae23f2261fd39de0aeb47e96c62fabd6c867343e112,False,106479616,20260811,True,464,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,authors_exact_phase_table,229eafdb4127ab98b2ad925a9657fa67510a12e7,repository_git_revision,229eafdb4127ab98b2ad925a9657fa67510a12e7,0.0,0.29778366698883474,0.12627825001254678
8,authors_phase_table_native,True,passed,0,0,0,14,direct Qiskit CNOT-Rz parity/phase table,0.00032604101579636335,330,authors-reference,w5-3896812997aeab014507,pyzx_rewrite_identity_up_to_global_phase_v1,8,9,"[""cx"",""rz""]",12,0,1813,ucc-circuit-dag,237,4,312,0.002759957918897271,authors exact phase-polynomial IR with certificate lowering,0.00033191696275025606,recommended_native,baselines/configs/authors_reference.yaml,0694641e1d8cd28254e5df3c187ad89d374d3e7c01971f207b071c4bb6f7a74c,0.5,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-3896812997aeab014507/cell.log,8,2147483648,9,0,1,"[""phase_gadget""]",4,0,330,4,"""exact_phase_polynomial_ir""",True,passed,"[""extract exact live parity masks"",""fold rational-pi coefficients modulo 2"",""serialize address-complete phase-polynomial IR"",""lower only for common output certificate""]",8,9,"[""cx"",""rz""]",12,0,1789,0,1,"[""phase_gadget""]",4,0,4,237,4,8,9,"[""cx"",""rz""]",12,0,1775,4,2,semantic_aggregate,rep-471d3d5012ff7b7bff98,data/runs/w4-matched-representation-20260802/representations/rep-471d3d5012ff7b7bff98/representation_manifest.json,cae3a05a8a8df65986f80c705ad6f7693124e1d81e38812839ba6770cc105e3c,False,106659840,20260812,True,464,completed,completed,"[""cx"",""rz"",""h""]",slice-a-m08,20.0,authors_exact_phase_table,229eafdb4127ab98b2ad925a9657fa67510a12e7,repository_git_revision,229eafdb4127ab98b2ad925a9657fa67510a12e7,0.0,0.3151423749513924,0.1291068340651691
