schema,campaign_id,target_id,requested_gates,pipeline_id,pipeline_category,status,seed,epsilon_total,epsilon_algorithmic,epsilon_synthesis,epsilon_logical,allocated_total,realized_algorithmic_error_bound,realized_total_error_bound,epsilon_total_slack,qec_profile,physical_error_rate,cycle_time_seconds,certificate_sha256,certificate_kind,certificate_dense_passed,certificate_symbolic_status,compile_runtime_s,logical_qubits,output_gates,output_depth,output_cx,logical_rotations,bridge_format,bridge_input_gates,bridge_input_bytes,semantic_recovery_before_synthesis,allocation_policy,logical_t_states,allocated_synthesis_error,reported_synthesis_error_union_bound,allocation_steps,equal_decimal_precision,code_distance,clifford_cycles,factory_cycles,cycles,logical_error_per_patch_cycle,data_logical_failure_bound,factory_logical_failure_bound,distillation_failure_bound,logical_failure_bound,factory_profile,requested_factories,factories,data_physical_qubits,factory_physical_qubits,physical_qubits,runtime_seconds,spacetime_qubit_cycles,spacetime_qubit_seconds,pareto_qubits_runtime,bridge_output_bytes
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,0.001,0.0001,0.00045000000000000004,0.00045000000000000004,0.001,0.0001,0.0006039106864000002,0.0003960893135999998,surface_code_improved,0.0001,5e-07,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,t_cost_greedy,341744,0.0004496800000000002,0.00035708925277,24,8,11,61523,33832656,33894179,1.0000000000000003e-13,1.3557671600000004e-05,4.067301480000001e-05,1.196104000000001e-32,5.423068640000002e-05,serial_1,1,1,968,2904,3872,16.9470895,131238261088,65619.130544,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,0.001,0.0001,0.00045000000000000004,0.00045000000000000004,0.001,0.0001,0.0005939823724000002,0.0004060176275999998,surface_code_improved,0.0001,5e-07,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,t_cost_greedy,341744,0.0004496800000000002,0.00035708925277,24,8,11,61523,8458164,8519687,1.0000000000000003e-13,3.407874800000001e-06,4.0894497600000015e-05,1.196104000000001e-32,4.4302372400000015e-05,modest_4,4,4,968,11616,12584,4.2598435,107211741208,53605.870603999996,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,0.001,0.0001,0.00045000000000000004,0.00045000000000000004,0.001,0.0001,0.0005923308544000003,0.00040766914559999977,surface_code_improved,0.0001,5e-07,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,t_cost_greedy,341744,0.0004496800000000002,0.00035708925277,24,8,11,61523,2114541,2176064,1.0000000000000003e-13,8.704256000000003e-07,4.1780428800000014e-05,1.196104000000001e-32,4.2650854400000016e-05,parallel_16,16,16,968,46464,47432,1.0880319999999999,103215067648,51607.533824,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,0.001,0.0001,0.00045000000000000004,0.00045000000000000004,0.001,0.0001,0.0005930911084000003,0.00040690889159999976,surface_code_improved,0.0001,5e-07,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,t_cost_greedy,341744,0.0004496800000000002,0.00035708925277,24,8,11,61523,1057320,1118843,1.0000000000000003e-13,4.475372000000001e-07,4.2963571200000014e-05,1.196104000000001e-32,4.341110840000002e-05,parallel_32,32,32,968,92928,93896,0.5594215,105054882328,52527.441164,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-06,1e-07,4.5e-07,4.5e-07,1e-06,1e-07,4.7256076970000034e-07,5.274392302999996e-07,surface_code_conservative,0.001,1e-06,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,equal_decimal,535114,4.7919999999999995e-08,3.2053432937e-08,0,11,29,162197,170701366,170863563,1.000000000000001e-16,6.834542520000007e-08,2.5629534450000025e-07,1.8728990000000054e-41,3.246407697000003e-07,serial_1,1,1,6728,25230,31958,170.863563,5460457746354,5460457.746354,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-06,1e-07,4.5e-07,4.5e-07,1e-06,1e-07,4.2208126720000033e-07,5.779187327999996e-07,surface_code_conservative,0.001,1e-06,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,equal_decimal,535114,4.7919999999999995e-08,3.2053432937e-08,0,11,29,162197,42675501,42837698,1.000000000000001e-16,1.7135079200000016e-08,2.5702618800000027e-07,1.8728990000000054e-41,2.741612672000003e-07,modest_4,4,4,6728,100920,107648,42.837697999999996,4611392514304,4611392.514304,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-06,1e-07,4.5e-07,4.5e-07,1e-06,1e-07,4.122001088000003e-07,5.877998911999997e-07,surface_code_conservative,0.001,1e-06,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,equal_decimal,535114,4.7919999999999995e-08,3.2053432937e-08,0,11,29,162197,10668955,10831152,1.000000000000001e-16,4.332460800000004e-09,2.5994764800000025e-07,1.8728990000000054e-41,2.642801088000003e-07,parallel_16,16,16,6728,403680,410408,10.831152,4445191430016,4445191.430016,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-06,1e-07,4.5e-07,4.5e-07,1e-06,1e-07,4.1396676560000025e-07,5.860332343999997e-07,surface_code_conservative,0.001,1e-06,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,equal_decimal,535114,4.7919999999999995e-08,3.2053432937e-08,0,11,29,162197,5334637,5496834,1.000000000000001e-16,2.1987336000000023e-09,2.6384803200000024e-07,1.8728990000000054e-41,2.6604676560000023e-07,parallel_32,32,32,6728,807360,814088,5.496834,4474906597392,4474906.597392,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-06,1e-07,4.5e-07,4.5e-07,1e-06,1e-07,1.5949188559999999e-07,8.405081143999999e-07,surface_code_improved,0.0001,5e-07,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,equal_decimal,535114,4.7919999999999995e-08,3.2053432937e-08,0,11,15,83895,72240390,72324285,1.0000000000000002e-17,2.8929714000000006e-09,8.678914200000002e-09,1.8728990000000014e-44,1.1571885600000003e-08,serial_1,1,1,1800,5400,7200,36.1621425,520734852000,260367.426,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-06,1e-07,4.5e-07,4.5e-07,1e-06,1e-07,1.5735491119999998e-07,8.426450888e-07,surface_code_improved,0.0001,5e-07,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,equal_decimal,535114,4.7919999999999995e-08,3.2053432937e-08,0,11,15,83895,18060165,18144060,1.0000000000000002e-17,7.257624000000001e-10,8.709148800000002e-09,1.8728990000000014e-44,9.434911200000001e-09,modest_4,4,4,1800,21600,23400,9.07203,424571004000,212285.502,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-06,1e-07,4.5e-07,4.5e-07,1e-06,1e-07,1.569339812e-07,8.430660188e-07,surface_code_improved,0.0001,5e-07,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,equal_decimal,535114,4.7919999999999995e-08,3.2053432937e-08,0,11,15,83895,4515075,4598970,1.0000000000000002e-17,1.8395880000000003e-10,8.830022400000002e-09,1.8728990000000014e-44,9.013981200000003e-09,parallel_16,16,16,1800,86400,88200,2.299485,405629154000,202814.577,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-06,1e-07,4.5e-07,4.5e-07,1e-06,1e-07,1.5700502e-07,8.4299498e-07,surface_code_improved,0.0001,5e-07,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,equal_decimal,535114,4.7919999999999995e-08,3.2053432937e-08,0,11,15,83895,2257605,2341500,1.0000000000000002e-17,9.366000000000002e-11,8.991360000000002e-09,1.8728990000000014e-44,9.085020000000001e-09,parallel_32,32,32,1800,172800,174600,1.17075,408825900000,204412.94999999998,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-06,1e-07,4.5e-07,4.5e-07,1e-06,1e-07,8.476438843000003e-07,1.5235611569999963e-07,surface_code_conservative,0.001,1e-06,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,t_cost_greedy,491100,4.4968000000000015e-07,3.443169862299999e-07,24,11,29,162197,156660900,156823097,1.000000000000001e-16,6.272923880000006e-08,2.3523464550000022e-07,1.718850000000005e-41,2.979638843000003e-07,serial_1,1,1,6728,25230,31958,156.823097,5011752533926,5011752.533926,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-06,1e-07,4.5e-07,4.5e-07,1e-06,1e-07,8.013755008000003e-07,1.9862449919999965e-07,surface_code_conservative,0.001,1e-06,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,t_cost_greedy,491100,4.4968000000000015e-07,3.443169862299999e-07,24,11,29,162197,39165225,39327422,1.000000000000001e-16,1.5730968800000014e-08,2.3596453200000022e-07,1.718850000000005e-41,2.516955008000002e-07,modest_4,4,4,6728,100920,107648,39.327422,4233518323456,4233518.323456,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-06,1e-07,4.5e-07,4.5e-07,1e-06,1e-07,7.925474252000004e-07,2.0745257479999958e-07,surface_code_conservative,0.001,1e-06,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,t_cost_greedy,491100,4.4968000000000015e-07,3.443169862299999e-07,24,11,29,162197,9791386,9953583,1.000000000000001e-16,3.9814332000000035e-09,2.388859920000002e-07,1.718850000000005e-41,2.4286742520000023e-07,parallel_16,16,16,6728,403680,410408,9.953583,4085030091864,4085030.091864,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-06,1e-07,4.5e-07,4.5e-07,1e-06,1e-07,7.944818760000003e-07,2.0551812399999966e-07,surface_code_conservative,0.001,1e-06,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,t_cost_greedy,491100,4.4968000000000015e-07,3.443169862299999e-07,24,11,29,162197,4895693,5057890,1.000000000000001e-16,2.023156000000002e-09,2.4277872000000023e-07,1.718850000000005e-41,2.4480187600000026e-07,parallel_32,32,32,6728,807360,814088,5.0578899999999996,4117567554320,4117567.5543199996,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-06,1e-07,4.5e-07,4.5e-07,1e-06,1e-07,5.603011832000001e-07,4.396988167999999e-07,surface_code_improved,0.0001,5e-07,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,t_cost_greedy,491100,4.4968000000000015e-07,3.443169862299999e-07,24,11,15,83895,66298500,66382395,1.0000000000000002e-17,2.6552958000000004e-09,7.965887400000002e-09,1.7188500000000013e-44,1.0621183200000002e-08,serial_1,1,1,1800,5400,7200,33.1911975,477953244000,238976.622,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-06,1e-07,4.5e-07,4.5e-07,1e-06,1e-07,5.583424304000001e-07,4.416575695999999e-07,surface_code_improved,0.0001,5e-07,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,t_cost_greedy,491100,4.4968000000000015e-07,3.443169862299999e-07,24,11,15,83895,16574625,16658520,1.0000000000000002e-17,6.663408000000001e-10,7.996089600000001e-09,1.7188500000000013e-44,8.662430400000002e-09,modest_4,4,4,1800,21600,23400,8.32926,389809368000,194904.68399999998,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-06,1e-07,4.5e-07,4.5e-07,1e-06,1e-07,5.579660666000001e-07,4.420339333999999e-07,surface_code_improved,0.0001,5e-07,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,t_cost_greedy,491100,4.4968000000000015e-07,3.443169862299999e-07,24,11,15,83895,4143690,4227585,1.0000000000000002e-17,1.6910340000000004e-10,8.116963200000002e-09,1.7188500000000013e-44,8.286066600000002e-09,parallel_16,16,16,1800,86400,88200,2.1137924999999997,372872997000,186436.4985,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-06,1e-07,4.5e-07,4.5e-07,1e-06,1e-07,5.580442712000001e-07,4.4195572879999984e-07,surface_code_improved,0.0001,5e-07,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,t_cost_greedy,491100,4.4968000000000015e-07,3.443169862299999e-07,24,11,15,83895,2071845,2155740,1.0000000000000002e-17,8.622960000000002e-11,8.278041600000001e-09,1.7188500000000013e-44,8.364271200000002e-09,parallel_32,32,32,1800,172800,174600,1.0778699999999999,376392204000,188196.10199999998,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-09,1.0000000000000002e-10,4.5000000000000005e-10,4.5000000000000005e-10,1e-09,1.0000000000000002e-10,2.001477891900001e-10,7.9985221081e-10,surface_code_conservative,0.001,1e-06,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,equal_decimal,674880,4.792e-11,3.2333431379e-11,0,14,37,206941,274676160,274883101,1.0000000000000011e-20,1.0995324040000013e-11,4.1232465150000044e-11,2.362080000000008e-53,5.222778919000006e-11,serial_1,1,1,10952,41070,52022,274.883101,14299968680222,14299968.680222,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-09,1.0000000000000002e-10,4.5000000000000005e-10,4.5000000000000005e-10,1e-09,1.0000000000000002e-10,5.648989120000005e-10,4.3510108799999957e-10,surface_code_conservative,0.001,1e-06,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,equal_decimal,674880,4.792e-11,3.2333431379e-11,0,14,35,195755,64957200,65152955,1.000000000000001e-19,2.6061182000000028e-11,3.909177300000004e-10,2.3620800000000075e-50,4.1697891200000045e-10,modest_4,4,4,9800,147000,156800,65.15295499999999,10215983344000,10215983.343999999,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-09,1.0000000000000002e-10,4.5000000000000005e-10,4.5000000000000005e-10,1e-09,1.0000000000000002e-10,5.489353420000005e-10,4.5106465799999957e-10,surface_code_conservative,0.001,1e-06,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,equal_decimal,674880,4.792e-11,3.2333431379e-11,0,14,35,195755,16239300,16435055,1.000000000000001e-19,6.574022000000007e-12,3.9444132000000044e-10,2.3620800000000075e-50,4.0101534200000045e-10,parallel_16,16,16,9800,588000,597800,16.435055,9824875879000,9824875.878999999,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-09,1.0000000000000002e-10,4.5000000000000005e-10,4.5000000000000005e-10,1e-09,1.0000000000000002e-10,5.503856020000004e-10,4.496143979999996e-10,surface_code_conservative,0.001,1e-06,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,equal_decimal,674880,4.792e-11,3.2333431379e-11,0,14,35,195755,8119650,8315405,1.000000000000001e-19,3.3261620000000036e-12,3.9913944000000043e-10,2.3620800000000075e-50,4.0246560200000045e-10,parallel_32,32,32,9800,1176000,1185800,8.315405,9860407249000,9860407.249,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-09,1.0000000000000002e-10,4.5000000000000005e-10,4.5000000000000005e-10,1e-09,1.0000000000000002e-10,3.1328275360000007e-10,6.867172464e-10,surface_code_improved,0.0001,5e-07,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,equal_decimal,674880,4.792e-11,3.2333431379e-11,0,14,17,95081,103256640,103351721,1.0000000000000003e-19,4.134068840000001e-11,1.2402206520000004e-10,2.3620800000000023e-50,1.6536275360000005e-10,serial_1,1,1,2312,6936,9248,51.6758605,955796715808,477898.357904,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-09,1.0000000000000002e-10,4.5000000000000005e-10,4.5000000000000005e-10,1e-09,1.0000000000000002e-10,2.8264805320000005e-10,7.173519468e-10,surface_code_improved,0.0001,5e-07,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,equal_decimal,674880,4.792e-11,3.2333431379e-11,0,14,17,95081,25814160,25909241,1.0000000000000003e-19,1.0363696400000003e-11,1.2436435680000003e-10,2.3620800000000023e-50,1.3472805320000004e-10,modest_4,4,4,2312,27744,30056,12.954620499999999,778728147496,389364.07374799997,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-09,1.0000000000000002e-10,4.5000000000000005e-10,4.5000000000000005e-10,1e-09,1.0000000000000002e-10,2.7627297160000007e-10,7.237270284e-10,surface_code_improved,0.0001,5e-07,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,equal_decimal,674880,4.792e-11,3.2333431379e-11,0,14,17,95081,6453540,6548621,1.0000000000000003e-19,2.619448400000001e-12,1.2573352320000003e-10,2.3620800000000023e-50,1.2835297160000002e-10,parallel_16,16,16,2312,110976,113288,3.2743105,741880175848,370940.087924,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-09,1.0000000000000002e-10,4.5000000000000005e-10,4.5000000000000005e-10,1e-09,1.0000000000000002e-10,2.7680781880000004e-10,7.231921812000001e-10,surface_code_improved,0.0001,5e-07,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,equal_decimal,674880,4.792e-11,3.2333431379e-11,0,14,17,95081,3226770,3321851,1.0000000000000003e-19,1.3287404000000005e-12,1.2755907840000003e-10,2.3620800000000023e-50,1.2888781880000003e-10,parallel_32,32,32,2312,221952,224264,1.6609254999999998,744971592664,372485.79633199994,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-09,1.0000000000000002e-10,4.5000000000000005e-10,4.5000000000000005e-10,1e-09,1.0000000000000002e-10,5.984765145500002e-10,4.015234854499999e-10,surface_code_conservative,0.001,1e-06,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,t_cost_greedy,631672,4.495900000000001e-10,3.70988421385e-10,24,14,37,206941,257090504,257297445,1.0000000000000011e-20,1.0291897800000012e-11,3.859461675000004e-11,2.2108520000000074e-53,4.8886514550000056e-11,serial_1,1,1,10952,41070,52022,257.297445,13385127683790,13385127.683789998,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-09,1.0000000000000002e-10,4.5000000000000005e-10,4.5000000000000005e-10,1e-09,1.0000000000000002e-10,9.399527840000006e-10,6.004721599999944e-11,surface_code_conservative,0.001,1e-06,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,t_cost_greedy,631672,4.495900000000001e-10,3.70988421385e-10,24,14,35,195755,60798430,60994185,1.000000000000001e-19,2.4397674000000025e-11,3.6596511000000037e-10,2.210852000000007e-50,3.903627840000004e-10,modest_4,4,4,9800,147000,156800,60.994184999999995,9563888208000,9563888.207999999,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-09,1.0000000000000002e-10,4.5000000000000005e-10,4.5000000000000005e-10,1e-09,1.0000000000000002e-10,9.252415420000005e-10,7.475845799999952e-11,surface_code_conservative,0.001,1e-06,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,t_cost_greedy,631672,4.495900000000001e-10,3.70988421385e-10,24,14,35,195755,15199800,15395555,1.000000000000001e-19,6.158222000000006e-12,3.694933200000004e-10,2.210852000000007e-50,3.7565154200000043e-10,parallel_16,16,16,9800,588000,597800,15.395555,9203462779000,9203462.779,True,
ucc.qre.campaign-results.v1,w7-fixed-total-error-20260803-local,hdiag-4000,4000,materialize_first,materialize-first,completed_valid,20260803,1e-09,1.0000000000000002e-10,4.5000000000000005e-10,4.5000000000000005e-10,1e-09,1.0000000000000002e-10,9.268997020000006e-10,7.310029799999947e-11,surface_code_conservative,0.001,1e-06,08dd96b20fd91920bb5e027049c30cb2c650516ca9dcb3799bc335e87c297e17,exact_commuting_pauli_clifford_canonical_v1,True,completed_valid,1.3521110829897225,4,9588,5593,4788,4792,materialized Qiskit basis circuit,13574,208787,False,t_cost_greedy,631672,4.495900000000001e-10,3.70988421385e-10,24,14,35,195755,7599900,7795655,1.000000000000001e-19,3.1182620000000033e-12,3.741914400000004e-10,2.210852000000007e-50,3.773097020000004e-10,parallel_32,32,32,9800,1176000,1185800,7.795655,9244087699000,9244087.699,True,
